randomization_prob,car_density,Run,average_speed
0.2,0.7000000000000001,695,1.031966053748232
0.2,0.7000000000000001,696,1.0506364922206506
0.2,0.7000000000000001,697,1.0281471004243279
0.2,0.7000000000000001,698,1.0717114568599717
0.2,0.7000000000000001,699,1.0305516265912305
0.2,0.8,700,0.9524752475247525
0.2,0.8,701,0.9527227722772278
0.2,0.8,702,0.9422029702970298
0.2,0.8,703,0.9206683168316833
0.2,0.8,704,0.893688118811881
0.2,0.8,705,0.9189356435643565
0.2,0.8,706,0.9962871287128713
0.2,0.8,707,0.8689356435643565
0.2,0.8,708,0.9077970297029703
0.2,0.8,709,0.926980198019802
0.2,0.8,710,0.8724009900990098
0.2,0.8,711,0.9163366336633663
0.2,0.8,712,0.943069306930693
0.2,0.8,713,0.8373762376237625
0.2,0.8,714,0.9027227722772279
0.2,0.8,715,0.9199257425742574
0.2,0.8,716,0.9402227722772277
0.2,0.8,717,0.9242574257425743
0.2,0.8,718,0.9137376237623763
0.2,0.8,719,0.9576732673267326
0.2,0.8,720,0.980074257425743
0.2,0.8,721,0.8837871287128711
0.2,0.8,722,0.9669554455445543
0.2,0.8,723,0.9157178217821781
0.2,0.8,724,0.9799504950495049
0.2,0.8,725,0.9751237623762374
0.2,0.8,726,0.970420792079208
0.2,0.8,727,0.9042079207920792
0.2,0.8,728,0.9214108910891089
0.2,0.8,729,0.9238861386138614
0.2,0.8,730,0.9566831683168315
0.2,0.8,731,0.916089108910891
0.2,0.8,732,0.9125000000000001
0.2,0.8,733,0.9482673267326732
0.2,0.8,734,0.8970297029702969
0.2,0.8,735,0.8685643564356437
0.2,0.8,736,0.926980198019802
0.2,0.8,737,0.9486386138613861
0.2,0.8,738,0.9294554455445543
0.2,0.8,739,0.8922029702970297
0.2,0.8,740,0.9821782178217822
0.2,0.8,741,0.9485148514851485
0.2,0.8,742,0.8887376237623763
0.2,0.8,743,0.857549504950495
0.2,0.8,744,1.008168316831683
0.2,0.8,745,0.8868811881188119
0.2,0.8,746,0.9334158415841585
0.2,0.8,747,0.9251237623762375
0.2,0.8,748,0.9831683168316832
0.2,0.8,749,0.9033415841584157
0.2,0.8,750,0.9460396039603961
0.2,0.8,751,0.9284653465346535
0.2,0.8,752,0.9544554455445546
0.2,0.8,753,0.9091584158415843
0.2,0.8,754,0.9561881188118813
0.2,0.8,755,0.9193069306930692
0.2,0.8,756,0.9600247524752475
0.2,0.8,757,0.9590346534653467
0.2,0.8,758,0.8863861386138613
0.2,0.8,759,0.989108910891089
0.2,0.8,760,0.9623762376237625
0.2,0.8,761,0.9452970297029702
0.2,0.8,762,0.9626237623762377
0.2,0.8,763,0.9204207920792077
0.2,0.8,764,0.9538366336633664
0.2,0.8,765,0.9019801980198021
0.2,0.8,766,0.9198019801980197
0.2,0.8,767,0.8842821782178217
0.2,0.8,768,0.9435643564356436
0.2,0.8,769,0.9002475247524754
0.2,0.8,770,0.9202970297029703
0.2,0.8,771,0.9159653465346533
0.2,0.8,772,0.9601485148514852
0.2,0.8,773,0.9407178217821782
0.2,0.8,774,0.9230198019801981
0.2,0.8,775,0.9454207920792077
0.2,0.8,776,0.907549504950495
0.2,0.8,777,0.8957920792079209
0.2,0.8,778,0.9324257425742576
0.2,0.8,779,0.8874999999999998
0.2,0.8,780,0.9264851485148516
0.2,0.8,781,0.988861386138614
0.2,0.8,782,0.8836633663366336
0.2,0.8,783,0.9851485148514851
0.2,0.8,784,0.9620049504950496
0.2,0.8,785,0.9315594059405939
0.2,0.8,786,0.9384900990099009
0.2,0.8,787,0.9164603960396039
0.2,0.8,788,0.9162128712871287
0.2,0.8,789,0.8977722772277229
0.2,0.8,790,0.9193069306930693
0.2,0.8,791,0.9186881188118812
0.2,0.8,792,0.9434405940594057
0.2,0.8,793,0.9517326732673266
0.2,0.8,794,0.9694306930693071
0.2,0.8,795,0.9831683168316832
0.2,0.8,796,0.9555693069306932
0.2,0.8,797,0.9650990099009902
0.2,0.8,798,0.9267326732673267
0.2,0.8,799,0.8581683168316832
0.2,0.9,800,0.8023102310231024
0.2,0.9,801,0.8859185918591862
0.2,0.9,802,0.880748074807481
0.2,0.9,803,0.8229922992299232
0.2,0.9,804,0.8480748074807481
0.2,0.9,805,0.8547854785478549
0.2,0.9,806,0.8522552255225523
0.2,0.9,807,0.883058305830583
0.2,0.9,808,0.9097909790979096
0.2,0.9,809,0.8106710671067107
0.2,0.9,810,0.7633663366336633
0.2,0.9,811,0.8542354235423543
0.2,0.9,812,0.8742574257425743
0.2,0.9,813,0.8818481848184818
0.2,0.9,814,0.8201320132013202
0.2,0.9,815,0.8273927392739275
0.2,0.9,816,0.877887788778878
0.2,0.9,817,0.8502750275027503
0.2,0.9,818,0.8130913091309131
0.2,0.9,819,0.8443344334433445
0.2,0.9,820,0.8691969196919692
0.2,0.9,821,0.9058305830583059
0.2,0.9,822,0.8667766776677667
0.2,0.9,823,0.796039603960396
0.2,0.9,824,0.8283828382838283
0.2,0.9,825,0.8177117711771176
0.2,0.9,826,0.7702970297029704
0.2,0.9,827,0.83003300330033
0.2,0.9,828,0.8640264026402642
0.2,0.9,829,0.8295929592959295
0.2,0.9,830,0.8773377337733772
0.2,0.9,831,0.8737073707370738
0.2,0.9,832,0.8785478547854784
0.2,0.9,833,0.8358635863586358
0.2,0.9,834,0.8636963696369638
0.2,0.9,835,0.8458745874587458
0.2,0.9,836,0.8528052805280528
0.2,0.9,837,0.8281628162816281
0.2,0.9,838,0.8575357535753576
0.2,0.9,839,0.839053905390539
0.2,0.9,840,0.8433443344334434
0.2,0.9,841,0.8487348734873487
0.2,0.9,842,0.8503850385038505
0.2,0.9,843,0.8393839383938393
0.2,0.9,844,0.8183718371837182
0.2,0.9,845,0.8396039603960396
0.2,0.9,846,0.8467546754675468
0.2,0.9,847,0.8484048404840485
0.2,0.9,848,0.8165016501650165
0.2,0.9,849,0.8123212321232123
0.2,0.9,850,0.8451045104510454
0.2,0.9,851,0.8379537953795381
0.2,0.9,852,0.8020902090209019
0.2,0.9,853,0.857095709570957
0.2,0.9,854,0.9102310231023103
0.2,0.9,855,0.9479647964796479
0.2,0.9,856,0.822002200220022
0.2,0.9,857,0.8356435643564356
0.2,0.9,858,0.8327832783278329
0.2,0.9,859,0.8181518151815184
0.2,0.9,860,0.8201320132013202
0.2,0.9,861,0.8587458745874589
0.2,0.9,862,0.8566556655665568
0.2,0.9,863,0.8374037403740374
0.2,0.9,864,0.8198019801980198
0.2,0.9,865,0.8399339933993397
0.2,0.9,866,0.9036303630363036
0.2,0.9,867,0.8178217821782177
0.2,0.9,868,0.8244224422442246
0.2,0.9,869,0.7915291529152915
0.2,0.9,870,0.8702970297029704
0.2,0.9,871,0.8804180418041804
0.2,0.9,872,0.8576457645764578
0.2,0.9,873,0.8436743674367438
0.2,0.9,874,0.8379537953795382
0.2,0.9,875,0.8449944994499449
0.2,0.9,876,0.8003300330033003
0.2,0.9,877,0.8085808580858085
0.2,0.9,878,0.8350935093509352
0.2,0.9,879,0.8392739273927393
0.2,0.9,880,0.8235423542354235
0.2,0.9,881,0.8680968096809681
0.2,0.9,882,0.8755775577557755
0.2,0.9,883,0.8821782178217824
0.2,0.9,884,0.8394939493949395
0.2,0.9,885,0.8507150715071506
0.2,0.9,886,0.8209020902090207
0.2,0.9,887,0.7965896589658963
0.2,0.9,888,0.8174917491749176
0.2,0.9,889,0.8960396039603962
0.2,0.9,890,0.8315731573157317
0.2,0.9,891,0.8823982398239822
0.2,0.9,892,0.8423542354235426
0.2,0.9,893,0.8064906490649064
0.2,0.9,894,0.8192519251925192
0.2,0.9,895,0.921012101210121
0.2,0.9,896,0.8511551155115513
0.2,0.9,897,0.8822882288228823
0.2,0.9,898,0.921122112211221
0.2,0.9,899,0.9037403740374038
0.5,0.1,900,3.9861386138613866
0.5,0.1,901,3.37920792079208
0.5,0.1,902,2.9504950495049505
0.5,0.1,903,2.847524752475248
0.5,0.1,904,3.9584158415841593
0.5,0.1,905,3.740594059405941
0.5,0.1,906,3.802970297029703
0.5,0.1,907,4.242574257425742
0.5,0.1,908,3.3683168316831686
0.5,0.1,909,4.144554455445544
0.5,0.1,910,3.91980198019802
0.5,0.1,911,3.3534653465346533
0.5,0.1,912,3.8000000000000003
0.5,0.1,913,3.1475247524752468
0.5,0.1,914,3.2633663366336636
0.5,0.1,915,3.399009900990098
0.5,0.1,916,4.278217821782178
0.5,0.1,917,3.689108910891089
0.5,0.1,918,3.605940594059406
0.5,0.1,919,3.2990099009900984
0.5,0.1,920,4.045544554455446
0.5,0.1,921,3.8386138613861385
0.5,0.1,922,3.620792079207921
0.5,0.1,923,3.3356435643564355
0.5,0.1,924,3.5267326732673268
0.5,0.1,925,3.189108910891089
0.5,0.1,926,4.048514851485148
0.5,0.1,927,3.1217821782178223
0.5,0.1,928,3.713861386138614
0.5,0.1,929,3.769306930693069
0.5,0.1,930,4.111881188118812
0.5,0.1,931,2.993069306930693
0.5,0.1,932,4.25940594059406
0.5,0.1,933,3.0594059405940595
0.5,0.1,934,3.7633663366336623
0.5,0.1,935,3.0564356435643565
0.5,0.1,936,4.077227722772277
0.5,0.1,937,3.9910891089108906
0.5,0.1,938,3.704950495049506
0.5,0.1,939,3.6762376237623764
0.5,0.1,940,3.4198019801980197
0.5,0.1,941,3.6227722772277224
0.5,0.1,942,2.655445544554456
0.5,0.1,943,4.206930693069307
0.5,0.1,944,4.243564356435643
0.5,0.1,945,2.944554455445545
0.5,0.1,946,4.056435643564357
0.5,0.1,947,4.1138613861386135
0.5,0.1,948,3.9782178217821764
0.5,0.1,949,4.114851485148515
0.5,0.1,950,4.147524752475248
0.5,0.1,951,4.133663366336634
0.5,0.1,952,3.9188118811881196
0.5,0.1,953,3.3534653465346533
0.5,0.1,954,3.7207920792079197
0.5,0.1,955,4.151485148514851
0.5,0.1,956,3.719801980198019
0.5,0.1,957,3.366336633663366
0.5,0.1,958,3.3930693069306925
0.5,0.1,959,3.5762376237623763
0.5,0.1,960,3.7396039603960394
0.5,0.1,961,3.329702970297029
0.5,0.1,962,2.902970297029703
0.5,0.1,963,3.2752475247524755
0.5,0.1,964,3.4297029702970296
0.5,0.1,965,3.4099009900990103
0.5,0.1,966,3.9831683168316827
0.5,0.1,967,3.2138613861386136
0.5,0.1,968,3.400990099009901
0.5,0.1,969,3.226732673267326
0.5,0.1,970,3.9940594059405945
0.5,0.1,971,3.9465346534653474
0.5,0.1,972,3.1396039603960393
0.5,0.1,973,3.6900990099009894
0.5,0.1,974,3.827722772277228
0.5,0.1,975,3.86930693069307
0.5,0.1,976,3.9316831683168325
0.5,0.1,977,4.296039603960396
0.5,0.1,978,4.1059405940594065
0.5,0.1,979,2.8544554455445548
0.5,0.1,980,3.095049504950496
0.5,0.1,981,3.8128712871287127
0.5,0.1,982,3.257425742574258
0.5,0.1,983,3.94950495049505
0.5,0.1,984,3.9049504950495053
0.5,0.1,985,3.4702970297029703
0.5,0.1,986,3.354455445544554
0.5,0.1,987,3.389108910891089
0.5,0.1,988,3.0445544554455446
0.5,0.1,989,3.9495049504950495
0.5,0.1,990,4.069306930693069
0.5,0.1,991,3.9990099009900986
0.5,0.1,992,3.80990099009901
0.5,0.1,993,3.9821782178217817
0.5,0.1,994,3.6762376237623764
0.5,0.1,995,3.9920792079207907
0.5,0.1,996,3.564356435643564
0.5,0.1,997,3.2524752475247523
0.5,0.1,998,3.9603960396039604
0.5,0.1,999,3.836633663366336
0.5,0.2,1000,1.6955445544554457
0.5,0.2,1001,1.5361386138613862
0.5,0.2,1002,1.7767326732673265
0.5,0.2,1003,1.6767326732673267
0.5,0.2,1004,1.6000000000000003
0.5,0.2,1005,1.7490099009900997
0.5,0.2,1006,1.7712871287128713
0.5,0.2,1007,1.8440594059405941
0.5,0.2,1008,1.913366336633663
0.5,0.2,1009,1.8118811881188122
0.5,0.2,1010,1.646039603960396
0.5,0.2,1011,1.654950495049505
0.5,0.2,1012,1.796039603960396
0.5,0.2,1013,1.5529702970297026
0.5,0.2,1014,1.8089108910891092
0.5,0.2,1015,1.7237623762376237
0.5,0.2,1016,1.9871287128712873
0.5,0.2,1017,1.7465346534653463
0.5,0.2,1018,1.692079207920792
0.5,0.2,1019,1.5856435643564357
0.5,0.2,1020,1.7376237623762374
0.5,0.2,1021,1.7099009900990099
0.5,0.2,1022,1.65940594059406
0.5,0.2,1023,1.7569306930693065
0.5,0.2,1024,1.7579207920792077
0.5,0.2,1025,1.7415841584158414
0.5,0.2,1026,1.8405940594059407
0.5,0.2,1027,1.6277227722772278
0.5,0.2,1028,1.674752475247525
0.5,0.2,1029,1.7787128712871285
0.5,0.2,1030,1.6945544554455443
0.5,0.2,1031,1.8074257425742573
0.5,0.2,1032,1.9133663366336633
0.5,0.2,1033,1.7113861386138614
0.5,0.2,1034,1.7965346534653468
0.5,0.2,1035,1.7440594059405945
0.5,0.2,1036,1.749009900990099
0.5,0.2,1037,1.8524752475247528
0.5,0.2,1038,1.7356435643564359
0.5,0.2,1039,1.6024752475247523
0.5,0.2,1040,1.7064356435643562
0.5,0.2,1041,1.8391089108910894
0.5,0.2,1042,1.9099009900990096
0.5,0.2,1043,1.7529702970297028
0.5,0.2,1044,1.6148514851485152
0.5,0.2,1045,1.68960396039604
0.5,0.2,1046,1.8321782178217823
0.5,0.2,1047,1.8425742574257422
0.5,0.2,1048,1.7336633663366339
0.5,0.2,1049,1.7970297029702968
0.5,0.2,1050,1.8014851485148513
0.5,0.2,1051,1.6089108910891092
0.5,0.2,1052,1.6460396039603964
0.5,0.2,1053,1.403960396039604
0.5,0.2,1054,1.7371287128712873
0.5,0.2,1055,1.8717821782178217
0.5,0.2,1056,1.9881188118811886
0.5,0.2,1057,1.6910891089108913
0.5,0.2,1058,1.8138613861386144
0.5,0.2,1059,1.7118811881188118
0.5,0.2,1060,1.8202970297029706
0.5,0.2,1061,1.6782178217821786
0.5,0.2,1062,1.6341584158415843
0.5,0.2,1063,1.8698019801980197
0.5,0.2,1064,1.8386138613861387
0.5,0.2,1065,1.7499999999999993
0.5,0.2,1066,1.7490099009900988
0.5,0.2,1067,1.6564356435643566
0.5,0.2,1068,1.5123762376237622
0.5,0.2,1069,1.7217821782178218
0.5,0.2,1070,1.766831683168317
0.5,0.2,1071,1.8836633663366336
0.5,0.2,1072,1.7237623762376237
0.5,0.2,1073,1.6806930693069306
0.5,0.2,1074,1.9103960396039605
0.5,0.2,1075,1.621782178217822
0.5,0.2,1076,1.779207920792079
0.5,0.2,1077,1.7930693069306927
0.5,0.2,1078,1.804950495049505
0.5,0.2,1079,1.7559405940594055
0.5,0.2,1080,1.622277227722772
0.5,0.2,1081,1.6425742574257423
0.5,0.2,1082,1.6915841584158415
0.5,0.2,1083,1.825742574257426
0.5,0.2,1084,1.8519801980198018
0.5,0.2,1085,1.7920792079207921
0.5,0.2,1086,1.8153465346534658
0.5,0.2,1087,1.781683168316832
0.5,0.2,1088,1.841089108910891
0.5,0.2,1089,1.5940594059405941
0.5,0.2,1090,1.6589108910891093
0.5,0.2,1091,1.519306930693069
0.5,0.2,1092,1.7094059405940594
0.5,0.2,1093,1.5970297029702971
0.5,0.2,1094,1.7811881188118814
0.5,0.2,1095,1.7386138613861386
0.5,0.2,1096,1.697029702970297
0.5,0.2,1097,1.8985148514851484
0.5,0.2,1098,1.6792079207920794
0.5,0.2,1099,1.749009900990099
0.5,0.30000000000000004,1100,1.2
0.5,0.30000000000000004,1101,1.1501650165016502
0.5,0.30000000000000004,1102,1.1716171617161715
0.5,0.30000000000000004,1103,1.1584158415841581
0.5,0.30000000000000004,1104,1.1828382838283826
0.5,0.30000000000000004,1105,1.1574257425742576
0.5,0.30000000000000004,1106,1.1234323432343234
0.5,0.30000000000000004,1107,1.148844884488449
0.5,0.30000000000000004,1108,1.1963696369636967
0.5,0.30000000000000004,1109,1.2735973597359738
0.5,0.30000000000000004,1110,1.1376237623762377
0.5,0.30000000000000004,1111,1.0970297029702971
0.5,0.30000000000000004,1112,1.135313531353135
0.5,0.30000000000000004,1113,1.074917491749175
0.5,0.30000000000000004,1114,1.2346534653465346
0.5,0.30000000000000004,1115,1.1696369636963697
0.5,0.30000000000000004,1116,1.1214521452145216
0.5,0.30000000000000004,1117,1.152145214521452
0.5,0.30000000000000004,1118,1.1320132013201323
0.5,0.30000000000000004,1119,1.133993399339934
0.5,0.30000000000000004,1120,1.164026402640264
0.5,0.30000000000000004,1121,1.1544554455445541
0.5,0.30000000000000004,1122,1.082178217821782
0.5,0.30000000000000004,1123,1.1808580858085809
0.5,0.30000000000000004,1124,1.228052805280528
0.5,0.30000000000000004,1125,1.1772277227722774
0.5,0.30000000000000004,1126,1.1099009900990098
0.5,0.30000000000000004,1127,1.2745874587458745
0.5,0.30000000000000004,1128,1.1544554455445544
0.5,0.30000000000000004,1129,1.2330033003300331
0.5,0.30000000000000004,1130,1.1155115511551157
0.5,0.30000000000000004,1131,1.2471947194719473
0.5,0.30000000000000004,1132,1.1273927392739271
0.5,0.30000000000000004,1133,1.1990099009900992
0.5,0.30000000000000004,1134,1.2085808580858086
0.5,0.30000000000000004,1135,1.1960396039603962
0.5,0.30000000000000004,1136,1.1808580858085806
0.5,0.30000000000000004,1137,1.1574257425742573
0.5,0.30000000000000004,1138,1.139273927392739
0.5,0.30000000000000004,1139,1.0854785478547855
0.5,0.30000000000000004,1140,1.0765676567656768
0.5,0.30000000000000004,1141,1.0795379537953798
0.5,0.30000000000000004,1142,1.14983498349835
0.5,0.30000000000000004,1143,1.1231023102310231
0.5,0.30000000000000004,1144,1.2372937293729374
0.5,0.30000000000000004,1145,1.1772277227722774
0.5,0.30000000000000004,1146,1.148844884488449
0.5,0.30000000000000004,1147,1.173927392739274
0.5,0.30000000000000004,1148,1.1864686468646863
0.5,0.30000000000000004,1149,1.1729372937293732
0.5,0.30000000000000004,1150,1.2320132013201321
0.5,0.30000000000000004,1151,1.103960396039604
0.5,0.30000000000000004,1152,1.1785478547854789
0.5,0.30000000000000004,1153,1.0881188118811884
0.5,0.30000000000000004,1154,1.1518151815181519
0.5,0.30000000000000004,1155,1.23003300330033
0.5,0.30000000000000004,1156,1.214191419141914
0.5,0.30000000000000004,1157,1.1346534653465348
0.5,0.30000000000000004,1158,1.1422442244224424
0.5,0.30000000000000004,1159,1.1204620462046204
0.5,0.30000000000000004,1160,1.2052805280528052
0.5,0.30000000000000004,1161,1.1534653465346534
0.5,0.30000000000000004,1162,1.2188118811881188
0.5,0.30000000000000004,1163,1.2372937293729371
0.5,0.30000000000000004,1164,1.1316831683168316
0.5,0.30000000000000004,1165,1.0448844884488449
0.5,0.30000000000000004,1166,1.191089108910891
0.5,0.30000000000000004,1167,1.1894389438943898
0.5,0.30000000000000004,1168,1.1194719471947192
0.5,0.30000000000000004,1169,1.090759075907591
0.5,0.30000000000000004,1170,1.1801980198019806
0.5,0.30000000000000004,1171,1.257755775577558
0.5,0.30000000000000004,1172,1.1983498349834982
0.5,0.30000000000000004,1173,1.2861386138613862
0.5,0.30000000000000004,1174,1.2828382838283827
0.5,0.30000000000000004,1175,1.1165016501650167
0.5,0.30000000000000004,1176,1.137953795379538
0.5,0.30000000000000004,1177,1.271287128712871
0.5,0.30000000000000004,1178,1.0884488448844885
0.5,0.30000000000000004,1179,1.1782178217821782
0.5,0.30000000000000004,1180,1.1772277227722772
0.5,0.30000000000000004,1181,1.1656765676567655
0.5,0.30000000000000004,1182,1.1462046204620464
0.5,0.30000000000000004,1183,1.1927392739273928
0.5,0.30000000000000004,1184,1.13003300330033
0.5,0.30000000000000004,1185,1.176897689768977
0.5,0.30000000000000004,1186,1.156105610561056
0.5,0.30000000000000004,1187,1.1683168316831682
0.5,0.30000000000000004,1188,1.177887788778878
0.5,0.30000000000000004,1189,1.2485148514851485
0.5,0.30000000000000004,1190,1.1877887788778878
0.5,0.30000000000000004,1191,1.1970297029702972
0.5,0.30000000000000004,1192,1.1716171617161717
0.5,0.30000000000000004,1193,1.2174917491749175
0.5,0.30000000000000004,1194,1.198019801980198
0.5,0.30000000000000004,1195,1.0980198019801979
0.5,0.30000000000000004,1196,1.2570957095709572
0.5,0.30000000000000004,1197,1.1848184818481846
0.5,0.30000000000000004,1198,1.1821782178217821
0.5,0.30000000000000004,1199,1.2102310231023103
0.5,0.4,1200,0.9277227722772277
0.5,0.4,1201,0.8977722772277228
0.5,0.4,1202,0.7806930693069308
0.5,0.4,1203,0.8128712871287128
0.5,0.4,1204,0.8537128712871287
0.5,0.4,1205,0.849009900990099
0.5,0.4,1206,0.8175742574257427
0.5,0.4,1207,0.836138613861386
0.5,0.4,1208,0.8841584158415842
0.5,0.4,1209,0.8452970297029702
0.5,0.4,1210,0.9019801980198019
0.5,0.4,1211,0.8841584158415842
0.5,0.4,1212,0.8710396039603961
0.5,0.4,1213,0.8769801980198019
0.5,0.4,1214,0.8826732673267326
0.5,0.4,1215,0.8165841584158415
0.5,0.4,1216,0.8524752475247522
0.5,0.4,1217,0.8673267326732671
0.5,0.4,1218,0.8118811881188119
0.5,0.4,1219,0.8415841584158418
0.5,0.4,1220,0.8368811881188118
0.5,0.4,1221,0.8284653465346535
0.5,0.4,1222,0.8346534653465346
0.5,0.4,1223,0.8735148514851485
0.5,0.4,1224,0.8452970297029703
0.5,0.4,1225,0.8438118811881189
0.5,0.4,1226,0.9185643564356435
0.5,0.4,1227,0.8809405940594062
0.5,0.4,1228,0.8512376237623762
0.5,0.4,1229,0.9042079207920793
0.5,0.4,1230,0.862871287128713
0.5,0.4,1231,0.8566831683168316
0.5,0.4,1232,0.8811881188118812
0.5,0.4,1233,0.8992574257425743
0.5,0.4,1234,0.8358910891089112
0.5,0.4,1235,0.8292079207920791
0.5,0.4,1236,0.8811881188118812
0.5,0.4,1237,0.8811881188118812
0.5,0.4,1238,0.8319306930693069
0.5,0.4,1239,0.834158415841584
0.5,0.4,1240,0.864108910891089
0.5,0.4,1241,0.8143564356435643
0.5,0.4,1242,0.9106435643564357
0.5,0.4,1243,0.9257425742574259
0.5,0.4,1244,0.8836633663366336
0.5,0.4,1245,0.8462871287128714
0.5,0.4,1246,0.885148514851485
0.5,0.4,1247,0.8537128712871288
0.5,0.4,1248,0.8069306930693071
0.5,0.4,1249,0.8017326732673266
0.5,0.4,1250,0.8373762376237622
0.5,0.4,1251,0.9400990099009899
0.5,0.4,1252,0.831930693069307
0.5,0.4,1253,0.826980198019802
0.5,0.4,1254,0.8685643564356437
0.5,0.4,1255,0.8876237623762376
0.5,0.4,1256,0.8836633663366337
0.5,0.4,1257,0.903217821782178
0.5,0.4,1258,0.8920792079207922
0.5,0.4,1259,0.7962871287128712
0.5,0.4,1260,0.8844059405940593
0.5,0.4,1261,0.9141089108910891
0.5,0.4,1262,0.863861386138614
0.5,0.4,1263,0.8633663366336634
0.5,0.4,1264,0.8589108910891088
0.5,0.4,1265,0.8356435643564357
0.5,0.4,1266,0.8608910891089112
0.5,0.4,1267,0.8433168316831684
0.5,0.4,1268,0.8596534653465345
0.5,0.4,1269,0.9128712871287129
0.5,0.4,1270,0.8497524752475246
0.5,0.4,1271,0.8522277227722774
0.5,0.4,1272,0.864108910891089
0.5,0.4,1273,0.8475247524752477
0.5,0.4,1274,0.8289603960396041
0.5,0.4,1275,0.8101485148514851
0.5,0.4,1276,0.8106435643564358
0.5,0.4,1277,0.8915841584158416
0.5,0.4,1278,0.7873762376237624
0.5,0.4,1279,0.8611386138613861
0.5,0.4,1280,0.9138613861386138
0.5,0.4,1281,0.8094059405940596
0.5,0.4,1282,0.88490099009901
0.5,0.4,1283,0.8116336633663367
0.5,0.4,1284,0.9002475247524753
0.5,0.4,1285,0.863861386138614
0.5,0.4,1286,0.8455445544554454
0.5,0.4,1287,0.8638613861386139
0.5,0.4,1288,0.8777227722772276
0.5,0.4,1289,0.8532178217821782
0.5,0.4,1290,0.8113861386138614
0.5,0.4,1291,0.8603960396039602
0.5,0.4,1292,0.930940594059406
0.5,0.4,1293,0.9623762376237622
0.5,0.4,1294,0.8544554455445543
0.5,0.4,1295,0.8237623762376236
0.5,0.4,1296,0.8970297029702972
0.5,0.4,1297,0.9217821782178217
0.5,0.4,1298,0.8633663366336634
0.5,0.4,1299,0.9054455445544555
0.5,0.5,1300,0.632871287128713
0.5,0.5,1301,0.6740594059405942
0.5,0.5,1302,0.7314851485148512
0.5,0.5,1303,0.667128712871287
0.5,0.5,1304,0.6417821782178219
0.5,0.5,1305,0.6623762376237624
0.5,0.5,1306,0.6855445544554455
0.5,0.5,1307,0.6027722772277228
0.5,0.5,1308,0.6621782178217824
0.5,0.5,1309,0.6732673267326731
0.5,0.5,1310,0.6615841584158415
0.5,0.5,1311,0.6601980198019801
0.5,0.5,1312,0.6578217821782179
0.5,0.5,1313,0.6893069306930693
0.5,0.5,1314,0.6948514851485149
0.5,0.5,1315,0.6934653465346534
0.5,0.5,1316,0.6475247524752475
0.5,0.5,1317,0.6182178217821782
0.5,0.5,1318,0.671881188118812
0.5,0.5,1319,0.7023762376237622
0.5,0.5,1320,0.6497029702970297
0.5,0.5,1321,0.7217821782178219
0.5,0.5,1322,0.7475247524752474
0.5,0.5,1323,0.6097029702970298
0.5,0.5,1324,0.6924752475247524
0.5,0.5,1325,0.7411881188118813
0.5,0.5,1326,0.7023762376237624
0.5,0.5,1327,0.6732673267326733
0.5,0.5,1328,0.6760396039603962
0.5,0.5,1329,0.6332673267326732
0.5,0.5,1330,0.6398019801980198
0.5,0.5,1331,0.6592079207920792
0.5,0.5,1332,0.669108910891089
0.5,0.5,1333,0.6992079207920793
0.5,0.5,1334,0.6231683168316833
0.5,0.5,1335,0.6986138613861385
0.5,0.5,1336,0.6594059405940594
0.5,0.5,1337,0.6912871287128712
0.5,0.5,1338,0.6554455445544555
0.5,0.5,1339,0.6629702970297029
0.5,0.5,1340,0.6247524752475246
0.5,0.5,1341,0.6526732673267327
0.5,0.5,1342,0.6916831683168316
0.5,0.5,1343,0.6687128712871288
0.5,0.5,1344,0.7049504950495047
0.5,0.5,1345,0.6568316831683169
0.5,0.5,1346,0.6946534653465345
0.5,0.5,1347,0.6928712871287129
0.5,0.5,1348,0.6839603960396038
0.5,0.5,1349,0.6805940594059406
0.5,0.5,1350,0.6774257425742575
0.5,0.5,1351,0.7257425742574257
0.5,0.5,1352,0.614059405940594
0.5,0.5,1353,0.6673267326732673
0.5,0.5,1354,0.6986138613861387
0.5,0.5,1355,0.6980198019801979
0.5,0.5,1356,0.6510891089108913
0.5,0.5,1357,0.7069306930693067
0.5,0.5,1358,0.6920792079207922
0.5,0.5,1359,0.6407920792079208
0.5,0.5,1360,0.7192079207920792
0.5,0.5,1361,0.6526732673267328
0.5,0.5,1362,0.7000000000000001
0.5,0.5,1363,0.7609900990099011
0.5,0.5,1364,0.6702970297029702
0.5,0.5,1365,0.6483168316831682
0.5,0.5,1366,0.6639603960396039
0.5,0.5,1367,0.6831683168316832
0.5,0.5,1368,0.6386138613861386
0.5,0.5,1369,0.6506930693069308
0.5,0.5,1370,0.6904950495049506
0.5,0.5,1371,0.7192079207920794
0.5,0.5,1372,0.6798019801980197
0.5,0.5,1373,0.7203960396039605
0.5,0.5,1374,0.6495049504950496
0.5,0.5,1375,0.6794059405940595
0.5,0.5,1376,0.72
0.5,0.5,1377,0.6780198019801981
0.5,0.5,1378,0.6532673267326732
0.5,0.5,1379,0.6809900990099008
0.5,0.5,1380,0.680990099009901
0.5,0.5,1381,0.6815841584158416
0.5,0.5,1382,0.6592079207920792
0.5,0.5,1383,0.6900990099009904
0.5,0.5,1384,0.60990099009901
0.5,0.5,1385,0.6764356435643563
0.5,0.5,1386,0.6714851485148514
0.5,0.5,1387,0.7011881188118811
0.5,0.5,1388,0.7283168316831683
0.5,0.5,1389,0.684950495049505
